Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff
2019,1181,1277,0,1.1292,0.9185,0.2106,0.5364,0.1772,0.5396,0.8529,1691.0,542,1,1.1463,0.947,0.1993,0.558,0.1867,0.5624,0.8235,1676.0,452,2,14.78917778518462,-0.0171,-0.0284,0.0113,-0.0095,-0.0228,-0.0217,-1,0.0294,90
2019,1277,1403,0,1.1463,0.947,0.1993,0.558,0.1867,0.5624,0.8235,1676.0,452,2,1.0828,0.8697,0.2131,0.5378,0.1815,0.5163,0.8125,1649.0,442,3,27.087713164951538,0.0635,0.0773,-0.0137,0.0052,0.0461,0.0203,-1,0.011,10
2019,1120,1438,0,1.13,0.9969,0.1332,0.5427,0.1726,0.4888,0.7353,1640.0,350,5,1.168,0.9005,0.2675,0.5573,0.1456,0.5371,0.9062,1696.0,537,1,-56.61420197286293,-0.038,0.0963,-0.1343,0.027,-0.0483,-0.0145,4,-0.171,-187
2019,1403,1438,0,1.0828,0.8697,0.2131,0.5378,0.1815,0.5163,0.8125,1649.0,442,3,1.168,0.9005,0.2675,0.5573,0.1456,0.5371,0.9062,1696.0,537,1,-47.413537687284816,-0.0853,-0.0308,-0.0544,0.0359,-0.0208,-0.0195,2,-0.0938,-95
2021,1179,1455,1,1.1258,0.9694,0.1564,0.5463,0.138,0.5358,0.8519,1622.0,302,11,1.0103,0.9901,0.0202,0.4788,0.1483,0.4808,0.7368,1578.0,50,11,43.76049392551022,0.1155,-0.0207,0.1362,-0.0103,0.0549,0.0675,0,0.115,252
2021,1111,1313,0,0.9939,0.9998,-0.0059,0.4767,0.162,0.4777,0.5417,1524.0,-2,16,1.0104,0.9519,0.0585,0.5022,0.1703,0.5013,0.6667,1551.0,96,16,-27.62530545283562,-0.0165,0.0479,-0.0644,-0.0083,-0.0236,-0.0255,0,-0.125,-98
2021,1291,1411,0,0.9819,0.9484,0.0335,0.4887,0.1916,0.5384,0.5455,1522.0,31,16,0.986,0.943,0.043,0.4883,0.1986,0.5342,0.6522,1567.0,80,16,-45.110474167390976,-0.0041,0.0055,-0.0095,-0.007,0.0042,0.0004,0,-0.1067,-49
2021,1277,1417,0,0.9861,1.0137,-0.0276,0.4782,0.178,0.5276,0.5556,1535.0,-41,11,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,-20.223682197559583,-0.0834,0.0041,-0.0874,0.0177,-0.0109,-0.0442,0,-0.0983,-154
2021,1116,1159,1,1.0671,0.9252,0.1419,0.5146,0.1669,0.5288,0.7857,1625.0,328,3,1.1756,0.9268,0.2488,0.573,0.1321,0.5366,0.9333,1608.0,266,14,16.665094857450185,-0.1085,-0.0016,-0.1069,0.0348,-0.0078,-0.0584,-11,-0.1476,62
2021,1124,1216,1,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,0.982,0.9336,0.0484,0.5065,0.1822,0.4827,0.6522,1554.0,60,16,98.22428508405596,0.1896,0.0027,0.1869,-0.013,0.0519,0.069,-15,0.2645,371
2021,1196,1439,1,1.0403,0.9683,0.0721,0.5264,0.1961,0.51,0.6087,1542.0,95,7,1.0528,0.9658,0.0871,0.5248,0.1626,0.5283,0.7143,1564.0,139,10,-22.79715913827431,-0.0125,0.0025,-0.015,0.0336,-0.0183,0.0016,-3,-0.1056,-44
2021,1156,1222,0,1.0153,1.0047,0.0105,0.5083,0.1758,0.4938,0.7308,1587.0,23,15,1.1403,0.8608,0.2794,0.5104,0.1515,0.5752,0.8846,1655.0,468,2,-68.2264397728452,-0.125,0.1439,-0.2689,0.0243,-0.0815,-0.0021,13,-0.1538,-445
2021,1180,1228,0,1.0805,1.0012,0.0793,0.5464,0.1776,0.5412,0.6316,1542.0,88,16,1.1107,0.9449,0.1658,0.5555,0.1741,0.5737,0.7931,1646.0,353,1,-104.20461548139996,-0.0302,0.0563,-0.0864,0.0035,-0.0325,-0.0091,15,-0.1615,-265
2021,1210,1260,0,1.0745,0.9943,0.0802,0.5439,0.1485,0.4661,0.68,1588.0,138,9,1.0918,0.8759,0.2159,0.5658,0.1749,0.5372,0.8462,1641.0,382,8,-52.446895540477726,-0.0174,0.1184,-0.1357,-0.0264,-0.0712,-0.0218,1,-0.1662,-244
2021,1317,1345,1,1.0389,0.9105,0.1284,0.5387,0.1905,0.5222,0.64,1568.0,191,13,1.0559,0.9791,0.0767,0.5162,0.1761,0.5496,0.6667,1576.0,130,4,-8.246573870528437,-0.017,-0.0686,0.0517,0.0145,-0.0274,0.0225,9,-0.0267,61
2021,1251,1329,0,1.1314,0.9455,0.186,0.5751,0.1489,0.5183,0.7917,1604.0,264,13,1.0218,0.9636,0.0582,0.5248,0.2062,0.5258,0.7143,1605.0,117,4,-1.0804815970104755,0.1096,-0.0181,0.1277,-0.0574,-0.0075,0.0503,9,0.0774,147
2021,1326,1331,0,1.1188,1.0241,0.0948,0.5324,0.1437,0.5223,0.7,1597.0,191,2,1.0783,1.0421,0.0361,0.5392,0.1515,0.4629,0.5652,1529.0,42,15,67.7522505008551,0.0406,-0.0181,0.0586,-0.0078,0.0594,-0.0068,-13,0.1348,149
2021,1333,1397,1,1.0334,1.0358,-0.0024,0.4889,0.165,0.4989,0.5714,1557.0,-4,12,1.0425,0.8943,0.1483,0.5029,0.1726,0.5257,0.6923,1568.0,241,5,-11.601030630265312,-0.0092,0.1415,-0.1506,-0.0076,-0.0268,-0.014,7,-0.1209,-245
2021,1155,1353,0,0.9965,0.9452,0.0513,0.5062,0.1815,0.5041,0.6957,1567.0,76,7,1.0043,0.975,0.0292,0.5023,0.1544,0.4956,0.5769,1533.0,45,10,34.66464630124074,-0.0078,-0.0299,0.022,0.0271,0.0085,0.0039,-3,0.1187,31
2021,1361,1393,0,1.0779,0.9057,0.1722,0.5305,0.1571,0.5307,0.8462,1650.0,323,6,1.0687,0.9868,0.0819,0.509,0.1475,0.4899,0.64,1560.0,128,11,90.3824498036256,0.0092,-0.0811,0.0903,0.0096,0.0408,0.0215,-5,0.2062,195
2021,1403,1429,1,1.0703,0.9194,0.1509,0.4975,0.1537,0.5211,0.6296,1555.0,260,6,1.037,0.8863,0.1507,0.4969,0.1856,0.576,0.7037,1594.0,283,11,-39.5027538132847,0.0333,0.0331,0.0002,-0.0319,-0.0549,0.0005,-5,-0.0741,-23
2021,1437,1457,1,1.117,0.9908,0.1262,0.5291,0.1244,0.5108,0.7273,1572.0,185,5,1.0773,0.8992,0.1781,0.5313,0.1837,0.5779,0.9583,1653.0,306,12,-80.38582106690296,0.0397,0.0916,-0.0519,-0.0594,-0.0671,-0.0021,-7,-0.2311,-121
2021,1287,1452,0,0.9952,0.9309,0.0643,0.5226,0.2222,0.5425,0.75,1619.0,115,14,1.063,0.9952,0.0678,0.4906,0.1607,0.5104,0.6667,1571.0,140,3,47.997554605940195,-0.0678,-0.0643,-0.0035,0.0615,0.0321,0.032,11,0.0833,-25
2021,1314,1458,0,1.0245,0.9542,0.0703,0.4849,0.1942,0.5808,0.6429,1569.0,176,8,1.0309,0.956,0.0749,0.4961,0.1274,0.4866,0.5862,1533.0,154,9,36.339109859123255,-0.0064,-0.0018,-0.0046,0.0669,0.0942,-0.0112,-1,0.0567,22
2021,1101,1400,1,1.0521,0.8581,0.194,0.5285,0.1855,0.5154,0.8261,1604.0,335,14,1.0562,0.9668,0.0894,0.5339,0.1917,0.539,0.7308,1600.0,167,3,4.03725454812411,-0.0041,-0.1087,0.1045,-0.0061,-0.0236,-0.0055,11,0.0953,168
2021,1104,1233,1,1.0374,0.9133,0.1241,0.514,0.1788,0.5127,0.8,1646.0,294,2,1.0128,0.9318,0.081,0.5139,0.2087,0.5385,0.7059,1559.0,107,15,87.601904446351,0.0246,-0.0184,0.0431,-0.03,-0.0258,0.0001,-13,0.0941,187
2021,1160,1207,1,1.0889,0.9463,0.1426,0.5213,0.1534,0.5278,0.7333,1607.0,293,5,0.9898,0.989,0.0008,0.499,0.2077,0.5284,0.52,1538.0,17,12,69.02096159906478,0.0991,-0.0427,0.1418,-0.0543,-0.0006,0.0222,-7,0.2133,276
2021,1166,1364,1,1.079,0.9544,0.1246,0.5572,0.1506,0.4959,0.7143,1588.0,243,5,1.0885,0.9214,0.1671,0.5304,0.1568,0.53,0.8333,1621.0,248,12,-33.674658765512504,-0.0095,0.033,-0.0425,-0.0062,-0.0342,0.0268,-7,-0.119,-5
2021,1199,1422,1,1.0954,0.97,0.1254,0.5465,0.1946,0.5414,0.7273,1577.0,189,4,1.0258,0.9481,0.0777,0.4828,0.1464,0.5311,0.7241,1599.0,179,13,-21.94381597544202,0.0696,0.0219,0.0478,0.0482,0.0103,0.0637,-9,0.0031,10
2021,1211,1313,1,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,1.0104,0.9519,0.0585,0.5022,0.1703,0.5013,0.6667,1551.0,96,16,145.05817181976315,0.1944,-0.0427,0.2371,-0.0149,0.0532,0.1086,-15,0.3333,502
2021,1213,1234,0,1.0462,0.9166,0.1296,0.5306,0.1883,0.5699,0.7,1559.0,192,15,1.1618,1.0007,0.161,0.5464,0.1269,0.5277,0.7241,1604.0,343,2,-45.20778998059927,-0.1155,-0.0841,-0.0314,0.0615,0.0422,-0.0159,13,-0.0241,-151
2021,1186,1242,0,1.0749,0.9702,0.1046,0.5411,0.1618,0.5127,0.6818,1568.0,174,14,1.0336,0.9391,0.0945,0.4984,0.1701,0.5199,0.7037,1594.0,171,3,-26.15783119987509,0.0412,0.0311,0.0101,-0.0083,-0.0072,0.0427,11,-0.0219,3
2021,1261,1382,1,1.119,1.0193,0.0997,0.5329,0.1517,0.4974,0.6667,1580.0,183,8,1.0686,0.9129,0.1557,0.5067,0.1564,0.5368,0.8,1601.0,203,9,-20.16358006430619,0.0505,0.1065,-0.056,-0.0047,-0.0394,0.0263,-1,-0.1333,-20
2021,1163,1268,0,1.0587,0.9431,0.1156,0.4949,0.1636,0.5522,0.6818,1565.0,174,7,1.0271,0.987,0.0401,0.5278,0.163,0.4906,0.5357,1528.0,69,10,37.59700436628145,0.0316,-0.0439,0.0755,0.0006,0.0616,-0.0329,-3,0.1461,105
2021,1276,1411,1,1.1205,0.942,0.1785,0.5473,0.1546,0.5524,0.8333,1627.0,261,1,0.986,0.943,0.043,0.4883,0.1986,0.5342,0.6522,1567.0,80,16,60.60403378218098,0.1345,-0.001,0.1355,-0.044,0.0182,0.059,-15,0.1812,181
2021,1325,1438,1,1.1141,1.0086,0.1055,0.562,0.1587,0.5118,0.6818,1574.0,155,13,1.1202,0.9745,0.1457,0.5591,0.1391,0.5261,0.75,1596.0,196,4,-22.791624752731423,-0.0061,0.034,-0.0402,0.0196,-0.0143,0.0028,9,-0.0682,-41
2021,1281,1328,0,1.0183,0.9963,0.022,0.511,0.1812,0.5036,0.64,1554.0,43,9,1.052,0.9751,0.0769,0.5066,0.1473,0.4994,0.6,1537.0,138,8,17.67204434697601,-0.0337,0.0212,-0.0549,0.034,0.0042,0.0044,1,0.04,-95
2021,1140,1417,0,1.0808,0.9425,0.1384,0.5505,0.1796,0.5598,0.76,1606.0,218,6,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,50.313896763198954,0.0114,-0.0671,0.0786,0.0193,0.0213,0.0282,-5,0.1062,105
2021,1179,1425,0,1.1258,0.9694,0.1564,0.5463,0.138,0.5358,0.8519,1622.0,302,11,1.063,0.9398,0.1233,0.5218,0.1734,0.5506,0.7586,1610.0,280,6,11.94837445108442,0.0628,0.0296,0.0331,-0.0354,-0.0148,0.0245,5,0.0932,22
2021,1116,1403,1,1.0671,0.9252,0.1419,0.5146,0.1669,0.5288,0.7857,1625.0,328,3,1.0703,0.9194,0.1509,0.4975,0.1537,0.5211,0.6296,1555.0,260,6,70.1571017103015,-0.0032,0.0057,-0.009,0.0132,0.0078,0.0171,-3,0.1561,68
2021,1124,1458,1,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,1.0309,0.956,0.0749,0.4961,0.1274,0.4866,0.5862,1533.0,154,9,119.21208697863926,0.1406,-0.0197,0.1604,0.0418,0.048,0.0795,-8,0.3305,277
2021,1222,1353,1,1.1403,0.8608,0.2794,0.5104,0.1515,0.5752,0.8846,1655.0,468,2,1.0043,0.975,0.0292,0.5023,0.1544,0.4956,0.5769,1533.0,45,10,122.31982756599632,0.136,-0.1142,0.2502,-0.0029,0.0796,0.0081,-8,0.3077,423
2021,1228,1260,0,1.1107,0.9449,0.1658,0.5555,0.1741,0.5737,0.7931,1646.0,353,1,1.0918,0.8759,0.2159,0.5658,0.1749,0.5372,0.8462,1641.0,382,8,5.510966913477432,0.0189,0.069,-0.0502,-0.0008,0.0365,-0.0102,-7,-0.0531,-29
2021,1196,1331,0,1.0403,0.9683,0.0721,0.5264,0.1961,0.51,0.6087,1542.0,95,7,1.0783,1.0421,0.0361,0.5392,0.1515,0.4629,0.5652,1529.0,42,15,12.299416231443956,-0.0379,-0.0739,0.036,0.0446,0.0471,-0.0128,-8,0.0435,53
2021,1329,1333,0,1.0218,0.9636,0.0582,0.5248,0.2062,0.5258,0.7143,1605.0,117,4,1.0334,1.0358,-0.0024,0.4889,0.165,0.4989,0.5714,1557.0,-4,12,48.36056778323564,-0.0116,-0.0722,0.0606,0.0412,0.0268,0.0359,-8,0.1429,121
2021,1393,1452,1,1.0687,0.9868,0.0819,0.509,0.1475,0.4899,0.64,1560.0,128,11,1.063,0.9952,0.0678,0.4906,0.1607,0.5104,0.6667,1571.0,140,3,-11.612004807180483,0.0057,-0.0084,0.0141,-0.0132,-0.0205,0.0184,8,-0.0267,-12
2021,1317,1437,0,1.0389,0.9105,0.1284,0.5387,0.1905,0.5222,0.64,1568.0,191,13,1.117,0.9908,0.1262,0.5291,0.1244,0.5108,0.7273,1572.0,185,5,-4.652745690639449,-0.0781,-0.0803,0.0022,0.0662,0.0114,0.0096,8,-0.0873,6
2021,1104,1268,1,1.0374,0.9133,0.1241,0.514,0.1788,0.5127,0.8,1646.0,294,2,1.0271,0.987,0.0401,0.5278,0.163,0.4906,0.5357,1528.0,69,10,118.55662125430172,0.0103,-0.0737,0.0841,0.0158,0.0221,-0.0138,-8,0.2643,225
2021,1166,1325,1,1.079,0.9544,0.1246,0.5572,0.1506,0.4959,0.7143,1588.0,243,5,1.1141,1.0086,0.1055,0.562,0.1587,0.5118,0.6818,1574.0,155,13,14.078471680436223,-0.0351,-0.0542,0.0191,-0.0081,-0.0159,-0.0048,-8,0.0325,88
2021,1160,1199,0,1.0889,0.9463,0.1426,0.5213,0.1534,0.5278,0.7333,1607.0,293,5,1.0954,0.97,0.1254,0.5465,0.1946,0.5414,0.7273,1577.0,189,4,29.799647978877147,-0.0065,-0.0237,0.0172,-0.0413,-0.0136,-0.0253,1,0.0061,104
2021,1211,1328,1,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,1.052,0.9751,0.0769,0.5066,0.1473,0.4994,0.6,1537.0,138,8,159.9776894367551,0.1528,-0.0659,0.2187,0.0081,0.055,0.1041,-7,0.4,460
2021,1261,1276,0,1.119,1.0193,0.0997,0.5329,0.1517,0.4974,0.6667,1580.0,183,8,1.1205,0.942,0.1785,0.5473,0.1546,0.5524,0.8333,1627.0,261,1,-46.868104793331895,-0.0014,0.0774,-0.0788,-0.0029,-0.055,-0.0144,7,-0.1667,-78
2021,1234,1332,0,1.1618,1.0007,0.161,0.5464,0.1269,0.5277,0.7241,1604.0,343,2,1.0891,0.9876,0.1016,0.5466,0.1599,0.5085,0.7692,1610.0,181,7,-6.1177020360808,0.0726,0.0131,0.0595,-0.033,0.0192,-0.0002,-5,-0.0451,162
2021,1101,1417,0,1.0521,0.8581,0.194,0.5285,0.1855,0.5154,0.8261,1604.0,335,14,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,48.56486267644186,-0.0173,-0.1514,0.1341,0.0253,-0.0231,0.0061,3,0.1722,222
2021,1242,1425,0,1.0336,0.9391,0.0945,0.4984,0.1701,0.5199,0.7037,1594.0,171,3,1.063,0.9398,0.1233,0.5218,0.1734,0.5506,0.7586,1610.0,280,6,-15.162547490777795,-0.0294,-0.0007,-0.0287,-0.0033,-0.0308,-0.0234,-3,-0.0549,-109
2021,1116,1331,1,1.0671,0.9252,0.1419,0.5146,0.1669,0.5288,0.7857,1625.0,328,3,1.0783,1.0421,0.0361,0.5392,0.1515,0.4629,0.5652,1529.0,42,15,95.51079035302496,-0.0112,-0.117,0.1058,0.0154,0.066,-0.0246,-12,0.2205,286
2021,1124,1437,1,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,1.117,0.9908,0.1262,0.5291,0.1244,0.5108,0.7273,1572.0,185,5,80.07009673049333,0.0546,-0.0545,0.1091,0.0448,0.0239,0.0464,-4,0.1894,246
2021,1222,1393,1,1.1403,0.8608,0.2794,0.5104,0.1515,0.5752,0.8846,1655.0,468,2,1.0687,0.9868,0.0819,0.509,0.1475,0.4899,0.64,1560.0,128,11,95.6018302330392,0.0716,-0.126,0.1976,0.004,0.0853,0.0014,-9,0.2446,340
2021,1260,1333,0,1.0918,0.8759,0.2159,0.5658,0.1749,0.5372,0.8462,1641.0,382,8,1.0334,1.0358,-0.0024,0.4889,0.165,0.4989,0.5714,1557.0,-4,12,83.86919422685082,0.0585,-0.1599,0.2183,0.0099,0.0383,0.0769,-4,0.2747,386
2021,1166,1211,0,1.079,0.9544,0.1246,0.5572,0.1506,0.4959,0.7143,1588.0,243,5,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,-108.8975989165665,-0.1258,0.0452,-0.171,-0.0048,-0.0586,-0.0535,4,-0.2857,-355
2021,1199,1276,0,1.0954,0.97,0.1254,0.5465,0.1946,0.5414,0.7273,1577.0,189,4,1.1205,0.942,0.1785,0.5473,0.1546,0.5524,0.8333,1627.0,261,1,-50.37791172853326,-0.025,0.028,-0.0531,0.04,-0.011,-0.0008,3,-0.1061,-72
2021,1104,1417,0,1.0374,0.9133,0.1241,0.514,0.1788,0.5127,0.8,1646.0,294,2,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,90.69305468354104,-0.032,-0.0963,0.0643,0.0185,-0.0257,-0.0083,-9,0.1462,181
2021,1332,1425,0,1.0891,0.9876,0.1016,0.5466,0.1599,0.5085,0.7692,1610.0,181,7,1.063,0.9398,0.1233,0.5218,0.1734,0.5506,0.7586,1610.0,280,6,0.4269051342291732,0.0261,0.0478,-0.0217,-0.0135,-0.0421,0.0249,1,0.0106,-99
2021,1116,1124,0,1.0671,0.9252,0.1419,0.5146,0.1669,0.5288,0.7857,1625.0,328,3,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,-27.477107620511788,-0.1045,-0.0111,-0.0933,-0.0023,-0.0058,-0.0609,2,-0.131,-103
2021,1222,1333,1,1.1403,0.8608,0.2794,0.5104,0.1515,0.5752,0.8846,1655.0,468,2,1.0334,1.0358,-0.0024,0.4889,0.165,0.4989,0.5714,1557.0,-4,12,98.26625972724378,0.1069,-0.1749,0.2818,-0.0135,0.0763,0.0215,-10,0.3132,472
2021,1211,1425,1,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,1.063,0.9398,0.1233,0.5218,0.1734,0.5506,0.7586,1610.0,280,6,86.85623700458268,0.1418,-0.0306,0.1724,-0.018,0.0038,0.089,-5,0.2414,318
2021,1276,1417,0,1.1205,0.942,0.1785,0.5473,0.1546,0.5524,0.8333,1627.0,261,1,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,71.69600773393245,0.0511,-0.0676,0.1187,-0.0057,0.0139,0.025,-10,0.1795,148
2021,1124,1222,1,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,1.1403,0.8608,0.2794,0.5104,0.1515,0.5752,0.8846,1655.0,468,2,-2.8944633172745853,0.0313,0.0754,-0.0442,0.0177,-0.0406,0.0652,-1,0.0321,-37
2021,1211,1417,1,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,1.0694,1.0096,0.0598,0.5223,0.1603,0.5385,0.6538,1556.0,113,11,140.93218723322093,0.1354,-0.1004,0.2358,-0.0049,0.016,0.0884,-10,0.3462,485
2021,1124,1211,1,1.1715,0.9363,0.2353,0.5755,0.1692,0.5346,0.9167,1652.0,431,1,1.2048,0.9092,0.2956,0.6107,0.1554,0.5544,1.0,1696.0,598,1,-44.264806282391646,-0.0333,0.0271,-0.0603,0.0138,-0.0198,-0.0352,0,-0.0833,-167
2022,1231,1461,1,1.0227,0.9501,0.0726,0.5153,0.162,0.5185,0.6061,1553.0,183,12,1.0587,0.97,0.0887,0.5267,0.1575,0.5231,0.75,1609.0,198,12,-55.199913838124985,-0.036,-0.0199,-0.0162,0.0046,-0.0046,-0.0114,0,-0.1439,-15
2022,1394,1411,0,1.0083,0.9783,0.03,0.4761,0.1876,0.5185,0.6333,1534.0,81,16,0.9801,0.9249,0.0552,0.4868,0.201,0.5431,0.6,1539.0,112,16,-4.98684188271227,0.0282,0.0534,-0.0252,-0.0134,-0.0246,-0.0107,0,0.0333,-31
2022,1323,1353,1,1.0799,0.9918,0.0881,0.5447,0.1438,0.5046,0.6774,1589.0,155,11,1.0187,0.9819,0.0367,0.4992,0.1632,0.513,0.5806,1554.0,65,11,34.20193566948774,0.0612,0.0099,0.0513,-0.0193,-0.0084,0.0455,0,0.0968,90
2022,1136,1460,0,1.0327,0.9875,0.0451,0.4988,0.1772,0.5189,0.7,1591.0,92,16,1.0669,1.022,0.0449,0.5229,0.1709,0.5149,0.6061,1555.0,117,16,36.05837838262005,-0.0343,-0.0345,0.0002,0.0063,0.004,-0.0241,0,0.0939,-25
2022,1116,1436,1,1.0411,0.9313,0.1098,0.4918,0.1641,0.53,0.7576,1636.0,277,4,1.1313,0.9228,0.2086,0.5739,0.1408,0.5432,0.8438,1648.0,450,13,-12.863372819481585,-0.0903,0.0085,-0.0988,0.0233,-0.0132,-0.082,-9,-0.0862,-173
2022,1124,1313,1,1.0897,0.9211,0.1686,0.5298,0.1712,0.5354,0.8125,1650.0,412,1,1.0239,0.9191,0.1048,0.5175,0.1903,0.535,0.7778,1588.0,187,16,62.412499882943166,0.0658,0.002,0.0638,-0.0191,0.0004,0.0122,-15,0.0347,225
2022,1166,1361,1,0.9914,0.9481,0.0433,0.5072,0.1918,0.5244,0.6667,1595.0,102,9,0.9757,0.8728,0.103,0.491,0.1829,0.5194,0.7419,1624.0,236,8,-28.58701662666408,0.0156,0.0753,-0.0597,0.009,0.005,0.0162,1,-0.0753,-134
2022,1209,1211,0,0.9783,0.9677,0.0106,0.4516,0.1595,0.502,0.6,1554.0,27,16,1.1764,0.8738,0.3026,0.5944,0.1555,0.5619,0.8966,1679.0,652,1,-124.83809943871142,-0.1981,0.0939,-0.292,0.0039,-0.0599,-0.1428,15,-0.2966,-625
2022,1242,1411,1,1.1062,0.9612,0.145,0.5418,0.1696,0.5368,0.8235,1674.0,355,1,0.9801,0.9249,0.0552,0.4868,0.201,0.5431,0.6,1539.0,112,16,134.1530462283497,0.1261,0.0363,0.0898,-0.0314,-0.0063,0.055,-15,0.2235,243
2022,1129,1272,0,1.033,0.9309,0.1021,0.5144,0.1693,0.54,0.7879,1656.0,239,8,1.0428,0.9449,0.0979,0.5257,0.217,0.5437,0.6774,1608.0,218,9,47.81946581703664,-0.0098,-0.014,0.0042,-0.0478,-0.0038,-0.0113,-1,0.1105,21
2022,1161,1276,0,1.1029,0.9891,0.1138,0.5478,0.1444,0.4982,0.8276,1645.0,214,6,1.0699,1.0261,0.0438,0.5261,0.163,0.5389,0.5484,1547.0,98,11,97.48450495353995,0.033,-0.037,0.0701,-0.0186,-0.0407,0.0217,-5,0.2792,116
2022,1293,1362,1,1.1094,0.9132,0.1962,0.5304,0.1573,0.5556,0.931,1674.0,406,7,1.0648,0.9346,0.1302,0.5328,0.1694,0.5352,0.7188,1596.0,298,10,78.2915257546938,0.0446,-0.0214,0.066,-0.0121,0.0203,-0.0024,-3,0.2123,108
2022,1163,1308,0,1.0762,0.938,0.1382,0.4967,0.1615,0.5611,0.7188,1610.0,321,5,1.0488,0.9457,0.1032,0.5228,0.1926,0.5566,0.7931,1625.0,180,12,-14.108334648309436,0.0274,-0.0077,0.035,-0.0311,0.0045,-0.0261,-7,-0.0744,141
2022,1266,1314,0,1.0202,0.9721,0.0481,0.5261,0.1647,0.4679,0.6129,1558.0,109,9,1.0815,0.9935,0.088,0.5221,0.1578,0.5553,0.7273,1616.0,191,8,-57.4895355624908,-0.0613,-0.0214,-0.0399,0.0068,-0.0874,0.004,1,-0.1144,-82
2022,1344,1355,1,1.0525,0.9723,0.0802,0.5064,0.1589,0.5265,0.8333,1647.0,144,4,1.1756,1.0273,0.1483,0.6035,0.1479,0.5282,0.875,1664.0,351,13,-17.113444222154612,-0.1231,-0.0549,-0.0682,0.011,-0.0017,-0.0971,-9,-0.0417,-207
2022,1234,1350,0,1.1627,1.004,0.1587,0.5354,0.1217,0.5129,0.7429,1635.0,437,5,1.0503,1.0024,0.0479,0.5187,0.136,0.4769,0.6571,1599.0,120,12,36.784753402048864,0.1125,0.0016,0.1109,-0.0143,0.036,0.0166,-7,0.0857,317
2022,1231,1388,0,1.0227,0.9501,0.0726,0.5153,0.162,0.5185,0.6061,1553.0,183,12,1.0501,0.9236,0.1265,0.5277,0.1592,0.5334,0.7742,1635.0,259,5,-81.24869153945178,-0.0275,0.0265,-0.054,0.0028,-0.0149,-0.0124,7,-0.1681,-76
2022,1246,1389,0,1.129,0.9417,0.1873,0.5341,0.1558,0.5741,0.7879,1648.0,444,2,0.9728,0.9082,0.0646,0.4796,0.1907,0.5266,0.6207,1567.0,114,15,81.51384291750651,0.1562,0.0335,0.1227,-0.0349,0.0475,0.0545,-13,0.1672,330
2022,1255,1397,0,1.0784,0.9729,0.1055,0.5215,0.1662,0.5377,0.7857,1612.0,201,14,1.0483,0.8904,0.1578,0.5028,0.1691,0.5292,0.7879,1668.0,344,3,-55.72219045796328,0.0302,0.0825,-0.0523,-0.0028,0.0085,0.0187,11,-0.0022,-143
2022,1103,1417,0,1.0677,0.9887,0.079,0.5312,0.1675,0.5312,0.7097,1594.0,159,13,1.1003,0.9322,0.1681,0.509,0.1277,0.5304,0.7812,1636.0,370,4,-41.80213559604363,-0.0326,0.0565,-0.0891,0.0398,0.0009,0.0222,9,-0.0716,-211
2022,1112,1460,1,1.1426,0.911,0.2317,0.5609,0.1733,0.5622,0.9118,1704.0,579,1,1.0669,1.022,0.0449,0.5229,0.1709,0.5149,0.6061,1555.0,117,16,148.3871724572855,0.0757,-0.111,0.1867,0.0024,0.0473,0.0379,-15,0.3057,462
