Season,TeamID,avgOffRtg,avgDefRtg,avgNetRtg,avgeFG,avgTOV,avgReb,AvgWin,PointsFor,PointsAgainst,Margin,Seed
2016,1366,0.9044,0.9928,-0.0884,0.4563,0.2176,0.4664,0.4828,1763,1951,-188,20
2016,1367,1.0218,1.1709,-0.1491,0.5025,0.2011,0.5015,0.25,1977,2240,-263,20
2016,1368,0.9981,1.0792,-0.0811,0.511,0.215,0.4835,0.3226,2167,2355,-188,20
2016,1369,0.9127,1.0871,-0.1744,0.4425,0.1975,0.4801,0.1111,1766,2107,-341,20
2016,1370,0.955,1.0211,-0.0662,0.4773,0.2271,0.5063,0.4286,1796,1920,-124,20
2016,1371,1.0567,0.9575,0.0991,0.505,0.1929,0.5262,0.7576,2470,2237,233,6
2016,1372,1.1471,0.9339,0.2132,0.5566,0.1813,0.5182,0.8214,2227,1799,428,14
2016,1373,1.082,1.0143,0.0677,0.5228,0.2192,0.5578,0.6364,2579,2408,171,20
2016,1374,1.1726,0.9611,0.2115,0.5529,0.1879,0.5741,0.8333,2319,1903,416,20
2016,1375,0.9505,1.0383,-0.0877,0.4665,0.2059,0.4857,0.3871,2117,2308,-191,20
2016,1376,1.0475,0.9651,0.0825,0.4813,0.1923,0.5459,0.7419,2351,2152,199,20
2016,1377,1.0446,1.1083,-0.0636,0.5182,0.1652,0.4706,0.4,2278,2419,-141,20
2016,1378,0.9404,1.0639,-0.1235,0.458,0.219,0.5167,0.2424,2085,2352,-267,20
2016,1379,0.9656,1.0688,-0.1032,0.4962,0.2027,0.4669,0.2593,1722,1909,-187,20
2016,1380,1.0258,0.9986,0.0272,0.487,0.1623,0.4845,0.6129,2208,2150,58,16
2016,1381,0.9824,1.1795,-0.1971,0.4925,0.188,0.4521,0.1429,1935,2303,-368,20
2016,1382,1.1133,1.044,0.0693,0.5196,0.1653,0.4927,0.7333,2334,2185,149,20
2016,1383,0.964,0.9885,-0.0245,0.4599,0.2035,0.504,0.4516,2002,2064,-62,20
2016,1384,1.0233,1.0749,-0.0516,0.4839,0.1855,0.5049,0.4138,2007,2109,-102,20
2016,1385,0.9141,1.0494,-0.1353,0.4563,0.2098,0.4709,0.2258,2074,2379,-305,20
2016,1386,1.1009,0.9876,0.1134,0.5135,0.1426,0.5205,0.7941,2638,2377,261,8
2016,1387,0.9367,1.0377,-0.101,0.4773,0.1961,0.4653,0.3438,2106,2305,-199,20
2016,1388,1.2067,0.9739,0.2328,0.594,0.1533,0.5462,0.8387,2317,1895,422,20
2016,1389,0.9787,0.9901,-0.0114,0.4803,0.1952,0.5184,0.4667,1966,1987,-21,20
2016,1390,1.0242,1.0543,-0.0301,0.4782,0.1739,0.4851,0.4828,2005,2073,-68,20
2016,1391,1.0458,1.1376,-0.0919,0.5114,0.1684,0.4579,0.2667,2337,2530,-193,20
2016,1392,1.1135,0.9603,0.1532,0.5371,0.1709,0.5475,0.8,2264,1956,308,13
2016,1393,1.0689,0.9962,0.0727,0.5061,0.1833,0.4899,0.5938,2247,2103,144,10
2016,1394,1.0481,0.995,0.053,0.4922,0.1794,0.4885,0.7667,2184,2090,94,20
2016,1395,0.9518,1.027,-0.0752,0.456,0.2032,0.4797,0.3636,2209,2359,-150,20
2016,1396,1.0287,1.0058,0.0229,0.4718,0.1366,0.4922,0.6562,2197,2158,39,10
2016,1397,1.0599,1.0633,-0.0034,0.4835,0.1575,0.4846,0.4412,2554,2556,-2,20
2016,1398,1.0508,0.9908,0.06,0.5083,0.192,0.5173,0.6429,2051,1945,106,20
2016,1399,1.0908,1.0788,0.012,0.525,0.1795,0.4925,0.6071,2156,2127,29,20
2016,1400,1.0606,1.0091,0.0514,0.4949,0.1542,0.4898,0.625,2283,2178,105,6
2016,1401,1.1008,0.9556,0.1452,0.5174,0.1701,0.5259,0.7647,2581,2228,353,3
2016,1402,0.9879,1.0084,-0.0206,0.4656,0.1783,0.4897,0.4483,1870,1901,-31,20
2016,1403,1.071,1.0342,0.0368,0.508,0.1762,0.5036,0.6129,2244,2165,79,8
2016,1404,1.0499,1.0625,-0.0125,0.5089,0.1835,0.5087,0.5484,2193,2221,-28,20
2016,1405,1.0959,1.0274,0.0684,0.53,0.1655,0.5194,0.5161,2386,2221,165,20
2016,1406,1.0536,1.0205,0.0331,0.4691,0.1823,0.5481,0.6,2110,2045,65,20
2016,1407,0.9742,1.0711,-0.0969,0.4632,0.1691,0.4817,0.2414,1963,2170,-207,20
2016,1408,0.951,1.0137,-0.0627,0.4508,0.1911,0.5002,0.3529,2240,2398,-158,20
2016,1409,1.0666,1.0024,0.0642,0.5059,0.1557,0.4858,0.6452,2294,2160,134,11
2016,1410,0.948,1.144,-0.1959,0.4733,0.1768,0.4399,0.1852,1750,2118,-368,20
2016,1411,1.0714,1.0278,0.0436,0.5203,0.1959,0.5358,0.5625,2330,2245,85,20
2016,1412,1.1129,1.0059,0.1071,0.5381,0.1781,0.5241,0.8065,2411,2183,228,20
2016,1413,0.9293,0.9859,-0.0566,0.4786,0.2087,0.484,0.3214,1764,1885,-121,20
2016,1414,1.0448,0.9747,0.0701,0.5144,0.1812,0.5161,0.7188,2263,2116,147,20
2016,1415,1.0,1.0299,-0.0299,0.4911,0.1975,0.5013,0.3871,2104,2184,-80,20
2016,1416,0.992,1.0375,-0.0455,0.4926,0.2137,0.5143,0.4,2062,2147,-85,20
2016,1417,1.0693,1.0606,0.0087,0.5065,0.1664,0.5136,0.4688,2480,2455,25,20
2016,1418,1.0816,1.0331,0.0485,0.4901,0.179,0.5578,0.5172,2250,2135,115,20
2016,1419,1.0532,1.0272,0.026,0.5092,0.1793,0.5093,0.5806,2225,2183,42,20
2016,1420,1.0174,1.127,-0.1096,0.5018,0.1747,0.4716,0.2188,2307,2579,-272,20
2016,1421,1.0547,0.9659,0.0888,0.5002,0.1865,0.5097,0.6452,2309,2140,169,15
2016,1422,1.0367,1.0876,-0.0509,0.5195,0.1776,0.4927,0.3793,2082,2167,-85,20
2016,1423,1.093,1.0039,0.0892,0.5125,0.1613,0.5088,0.7667,2342,2151,191,13
2016,1424,1.0159,0.985,0.0309,0.4979,0.1908,0.4901,0.5161,2381,2309,72,20
2016,1425,1.0925,1.0147,0.0778,0.5199,0.1649,0.5069,0.6364,2668,2467,201,8
2016,1426,1.0691,0.9577,0.1114,0.4946,0.1836,0.5461,0.6875,2529,2255,274,20
2016,1427,0.9751,1.1564,-0.1813,0.4712,0.181,0.47,0.1333,2157,2547,-390,20
2016,1428,1.1173,1.0123,0.105,0.5507,0.1787,0.525,0.7576,2524,2277,247,3
2016,1429,1.073,1.067,0.006,0.5242,0.1744,0.504,0.4828,2118,2100,18,20
2016,1430,0.9942,1.0633,-0.0691,0.4872,0.1754,0.4653,0.3333,1999,2161,-162,20
2016,1431,1.0462,1.0318,0.0144,0.528,0.1726,0.4759,0.5625,2458,2422,36,20
2016,1433,1.0953,0.959,0.1363,0.5131,0.1608,0.5195,0.7059,2625,2288,337,10
2016,1434,1.0833,0.9092,0.1741,0.5066,0.192,0.5652,0.8,2258,1909,349,20
2016,1435,1.0971,0.9714,0.1257,0.5351,0.1666,0.5073,0.5938,2456,2155,301,11
2016,1436,1.0809,1.0386,0.0423,0.5481,0.191,0.5185,0.6061,2466,2360,106,20
2016,1437,1.1338,0.9404,0.1934,0.545,0.1631,0.5131,0.8529,2617,2166,451,2
2016,1438,1.1484,0.9728,0.1756,0.548,0.1533,0.5299,0.7879,2322,1969,353,1
2016,1439,1.0525,1.0217,0.0308,0.5024,0.1811,0.4879,0.5758,2461,2379,82,20
2016,1440,0.9581,1.1144,-0.1563,0.4703,0.1856,0.4468,0.2222,1814,2079,-265,20
2016,1441,1.0077,1.0522,-0.0446,0.4936,0.2031,0.4859,0.4333,2139,2241,-102,20
2016,1442,0.9992,1.0734,-0.0742,0.4952,0.1818,0.4967,0.2917,1647,1764,-117,20
2016,1443,1.0922,1.0924,-0.0002,0.5256,0.1895,0.5354,0.5,2430,2443,-13,20
2016,1444,1.0245,1.0527,-0.0282,0.4759,0.1785,0.5179,0.3667,2156,2220,-64,20
2016,1447,1.0373,0.9431,0.0942,0.4814,0.1964,0.5529,0.6774,2173,1988,185,20
2016,1448,1.0209,1.0899,-0.069,0.4962,0.2,0.5118,0.3548,2295,2450,-155,20
2016,1449,1.0507,1.0122,0.0385,0.485,0.1764,0.484,0.5625,2668,2553,115,20
2016,1450,0.9798,1.0843,-0.1045,0.5068,0.198,0.4811,0.2667,2113,2337,-224,20
2016,1451,1.0698,0.9816,0.0882,0.5544,0.1964,0.5246,0.7419,2310,2122,188,15
2016,1452,1.1029,0.9448,0.1581,0.5013,0.1947,0.5591,0.7647,2693,2265,428,3
2016,1453,1.0728,1.0299,0.0428,0.5009,0.155,0.4885,0.6364,2746,2657,89,14
2016,1454,1.1216,1.0521,0.0695,0.5312,0.1578,0.507,0.5806,2408,2256,152,20
2016,1455,1.0972,0.8885,0.2087,0.5001,0.1464,0.5327,0.7419,2267,1842,425,11
2016,1456,1.113,1.0386,0.0745,0.5487,0.1597,0.5126,0.6207,2205,2081,124,20
2016,1457,1.0996,1.0419,0.0578,0.5451,0.1772,0.4868,0.6897,2328,2204,124,20
2016,1458,1.0685,0.9958,0.0727,0.4951,0.1682,0.5213,0.625,2204,2066,138,7
2016,1459,1.0574,1.0771,-0.0198,0.5188,0.1799,0.4985,0.4333,2121,2163,-42,20
2016,1460,1.0057,0.9803,0.0254,0.5163,0.1653,0.4691,0.6061,2265,2201,64,20
2016,1461,1.0539,1.0793,-0.0254,0.5357,0.1696,0.4537,0.4,2110,2173,-63,20
2016,1462,1.1223,0.973,0.1493,0.5193,0.1753,0.5502,0.8438,2603,2273,330,2
2016,1463,1.108,0.9421,0.1659,0.5299,0.1999,0.5769,0.7778,2011,1715,296,12
2016,1464,1.0015,1.1401,-0.1385,0.4906,0.1557,0.4417,0.3,2269,2569,-300,20
2017,1101,0.9819,1.0516,-0.0697,0.5245,0.2102,0.4603,0.36,1697,1816,-119,20
2017,1102,1.0268,1.0856,-0.0588,0.5012,0.1795,0.5019,0.3226,2218,2344,-126,20
2017,1103,1.1272,1.05,0.0772,0.5605,0.1715,0.5094,0.7576,2530,2349,181,20
2017,1104,1.006,0.9415,0.0645,0.4837,0.2024,0.5374,0.5758,2266,2129,137,20
2017,1105,0.9254,1.1748,-0.2494,0.4463,0.1976,0.4631,0.069,1794,2255,-461,20
2017,1106,0.9308,1.0639,-0.1332,0.4475,0.2185,0.5024,0.2333,1967,2237,-270,20
2017,1107,1.0888,1.0224,0.0664,0.5177,0.183,0.5489,0.6061,2344,2186,158,20
2017,1108,0.9848,0.9993,-0.0145,0.482,0.204,0.5045,0.5172,1962,2002,-40,20
2017,1110,0.9433,1.0453,-0.102,0.5089,0.2022,0.4654,0.2667,1845,2049,-204,20
2017,1111,0.9808,1.0838,-0.103,0.4755,0.1942,0.4986,0.25,1973,2171,-198,20
2017,1112,1.1363,0.9689,0.1674,0.5379,0.1711,0.5508,0.8824,2593,2225,368,2
2017,1113,1.077,1.1223,-0.0453,0.5151,0.1437,0.4523,0.4545,2593,2695,-102,20
2017,1114,1.0002,1.0412,-0.041,0.4935,0.194,0.4985,0.4333,1991,2059,-68,20
2017,1115,0.8757,1.0589,-0.1831,0.4613,0.258,0.4652,0.2,1820,2196,-376,20
2017,1116,1.1116,1.0397,0.0719,0.5149,0.1636,0.5017,0.7353,2713,2516,197,8
2017,1117,1.0568,1.0067,0.0501,0.5235,0.1875,0.5176,0.6129,2246,2154,92,20
2017,1119,0.9926,1.0065,-0.014,0.5171,0.2083,0.5129,0.3871,2233,2287,-54,20
2017,1120,1.0579,1.0552,0.0027,0.5128,0.1778,0.4833,0.5625,2573,2546,27,20
2017,1122,1.0541,1.1757,-0.1216,0.526,0.1733,0.444,0.3214,2142,2385,-243,20
2017,1123,1.0592,1.0258,0.0335,0.5396,0.2017,0.5081,0.625,2505,2427,78,20
2017,1124,1.1056,0.9787,0.127,0.5261,0.2057,0.562,0.7742,2220,1954,266,3
2017,1125,1.1072,1.0101,0.0971,0.5653,0.1828,0.5148,0.7778,2071,1893,178,20
2017,1126,0.9879,1.0984,-0.1106,0.47,0.1762,0.4656,0.2667,2112,2359,-247,20
2017,1127,0.9715,1.0697,-0.0982,0.4897,0.1868,0.4753,0.3103,1888,2068,-180,20
2017,1129,1.0717,1.0246,0.0471,0.5243,0.1784,0.5114,0.6207,2190,2093,97,20
2017,1130,1.0008,1.0836,-0.0828,0.5167,0.2018,0.5001,0.2812,2320,2508,-188,20
2017,1131,1.0198,1.0044,0.0154,0.5145,0.2024,0.4963,0.5484,2248,2210,38,20
2017,1132,1.0009,1.056,-0.055,0.4819,0.174,0.4849,0.3871,2269,2393,-124,20
2017,1133,0.9542,1.0322,-0.0779,0.4864,0.2187,0.497,0.375,2093,2278,-185,20
2017,1135,1.0395,1.1074,-0.0679,0.508,0.1964,0.4755,0.3929,2096,2221,-125,20
2017,1136,1.0228,1.0835,-0.0607,0.4988,0.1868,0.4935,0.3548,2285,2417,-132,20
2017,1137,1.082,0.9607,0.1213,0.5572,0.1883,0.5099,0.7647,2589,2290,299,13
2017,1138,1.047,1.0217,0.0253,0.5081,0.1974,0.5258,0.5,2316,2258,58,20
2017,1139,1.1337,1.0111,0.1225,0.5473,0.1515,0.5055,0.7419,2365,2120,245,4
2017,1140,1.0624,0.9791,0.0833,0.513,0.1789,0.532,0.6667,2652,2420,232,20
2017,1141,1.1124,1.1488,-0.0365,0.5184,0.1475,0.4618,0.4667,2602,2696,-94,20
2017,1142,0.9886,1.0937,-0.1051,0.4751,0.1597,0.4573,0.3103,1938,2126,-188,20
2017,1143,1.0158,0.9413,0.0746,0.4837,0.1868,0.5497,0.6364,2250,2081,169,20
2017,1144,1.0187,1.0648,-0.0461,0.5103,0.1877,0.4818,0.4516,2135,2227,-92,20
2017,1145,1.0853,1.078,0.0073,0.5312,0.1827,0.4838,0.5455,2591,2564,27,20
2017,1146,1.0176,1.1583,-0.1407,0.4985,0.1896,0.4839,0.25,2395,2692,-297,20
2017,1148,0.9418,1.0834,-0.1416,0.4672,0.2128,0.4819,0.2069,1827,2112,-285,20
2017,1149,1.0299,1.1184,-0.0885,0.4905,0.1601,0.485,0.3214,2013,2183,-170,20
2017,1150,1.0188,1.0727,-0.0539,0.5042,0.1617,0.4472,0.4138,2194,2319,-125,20
2017,1151,1.0646,1.031,0.0336,0.5211,0.1955,0.49,0.5862,2105,2013,92,20
2017,1152,0.8801,1.1201,-0.24,0.4232,0.1958,0.4583,0.1034,1812,2290,-478,20
2017,1153,1.1206,0.9308,0.1898,0.5155,0.1515,0.5331,0.8529,2532,2068,464,6
2017,1154,1.044,1.1617,-0.1177,0.4965,0.1725,0.4454,0.3,2555,2853,-298,20
2017,1155,1.1052,1.0524,0.0528,0.5141,0.1578,0.4947,0.5312,2399,2287,112,20
2017,1156,0.9623,1.0284,-0.0661,0.4657,0.1863,0.4691,0.2667,2004,2160,-156,20
2017,1157,1.0086,1.0517,-0.0431,0.4931,0.1831,0.5104,0.4516,2194,2283,-89,20
2017,1158,1.0538,0.9828,0.071,0.4975,0.1583,0.4905,0.7273,2283,2134,149,20
2017,1159,0.9755,1.053,-0.0776,0.5182,0.22,0.4955,0.2903,2054,2205,-151,20
2017,1160,1.0858,1.0353,0.0505,0.5108,0.1752,0.5209,0.5625,2413,2305,108,20
2017,1161,1.0621,0.9854,0.0767,0.4843,0.1609,0.5161,0.6562,2290,2148,142,20
2017,1162,1.0092,1.0523,-0.0432,0.4985,0.1854,0.4772,0.3846,1856,1922,-66,20
2017,1163,1.0152,1.0034,0.0118,0.4869,0.1868,0.5079,0.4688,2127,2107,20,20
2017,1164,0.9233,1.1158,-0.1925,0.4434,0.1912,0.4623,0.2333,1957,2362,-405,20
2017,1165,0.9879,1.0836,-0.0957,0.5215,0.2005,0.4795,0.25,1974,2166,-192,20
2017,1166,1.116,1.0092,0.1068,0.5802,0.1709,0.4855,0.7273,2691,2396,295,6
2017,1167,0.9797,0.9047,0.0749,0.4835,0.2105,0.5178,0.6786,1927,1776,151,20
2017,1168,0.9954,1.0072,-0.0118,0.4959,0.2094,0.5112,0.5172,2099,2116,-17,20
2017,1169,1.041,1.091,-0.0499,0.4976,0.1781,0.4834,0.3571,2150,2268,-118,20
2017,1170,1.0274,1.0995,-0.0721,0.5013,0.1678,0.4935,0.3793,2041,2189,-148,20
2017,1171,0.9803,1.0925,-0.1122,0.5011,0.2167,0.5061,0.2593,1812,2020,-208,20
2017,1172,1.0529,1.0266,0.0263,0.5156,0.1732,0.4964,0.5312,2362,2292,70,20
2017,1173,1.0934,0.9593,0.1342,0.5421,0.1703,0.503,0.7667,2279,2003,276,7
2017,1174,0.9725,1.1059,-0.1334,0.4701,0.1786,0.4932,0.3548,2009,2274,-265,20
2017,1175,0.9689,1.1027,-0.1338,0.4798,0.1957,0.4481,0.2667,1991,2274,-283,20
2017,1176,1.0892,1.0749,0.0143,0.5521,0.1918,0.5325,0.5333,2275,2239,36,20
2017,1177,0.995,1.0825,-0.0875,0.4839,0.2026,0.4895,0.2812,2206,2388,-182,20
2017,1178,1.0099,1.1361,-0.1262,0.5116,0.1954,0.4664,0.2333,2288,2561,-273,20
2017,1179,0.9998,1.0964,-0.0966,0.4799,0.1768,0.4688,0.2069,2063,2255,-192,20
2017,1180,1.0252,1.0967,-0.0715,0.5013,0.1849,0.4933,0.2581,2313,2464,-151,20
2017,1181,1.1587,1.0002,0.1586,0.549,0.1621,0.5187,0.7714,2823,2444,379,2
2017,1182,0.9953,1.0482,-0.0529,0.4895,0.1993,0.4932,0.3125,2256,2376,-120,20
2017,1183,1.0143,1.0227,-0.0084,0.4799,0.1746,0.4779,0.4444,1985,1993,-8,20
2017,1184,0.9822,1.0792,-0.097,0.495,0.1985,0.461,0.3448,2035,2215,-180,20
2017,1185,1.0613,1.061,0.0004,0.4899,0.171,0.4882,0.4138,2173,2183,-10,20
2017,1186,1.1075,1.0846,0.0228,0.5445,0.1718,0.5125,0.6452,2441,2378,63,20
2017,1187,0.9464,0.9837,-0.0373,0.457,0.2075,0.5036,0.4545,2088,2148,-60,20
2017,1188,0.9556,1.0822,-0.1266,0.449,0.2023,0.4994,0.1786,1915,2166,-251,20
2017,1189,1.045,1.0262,0.0188,0.521,0.1665,0.4981,0.5333,2213,2164,49,20
2017,1190,1.0944,0.9668,0.1276,0.563,0.2063,0.5274,0.7812,2547,2221,326,13
2017,1191,1.0188,1.0249,-0.0061,0.4902,0.1803,0.5068,0.4516,2137,2167,-30,20
2017,1192,1.0254,1.0801,-0.0547,0.4996,0.1888,0.4655,0.3448,2087,2202,-115,20
2017,1193,1.0006,1.0107,-0.0101,0.5107,0.1858,0.4869,0.5333,2168,2191,-23,20
2017,1194,0.9766,1.0655,-0.0889,0.4663,0.1664,0.4691,0.2857,1933,2100,-167,20
2017,1195,1.1179,1.0302,0.0877,0.5423,0.18,0.5323,0.7667,2293,2111,182,14
2017,1196,1.1046,0.9328,0.1718,0.5162,0.1671,0.5126,0.75,2505,2130,375,4
2017,1197,0.9603,1.1044,-0.1441,0.468,0.1827,0.4531,0.1786,1959,2212,-253,20
2017,1198,1.0182,1.0956,-0.0775,0.4989,0.1915,0.5057,0.1724,2013,2153,-140,20
2017,1199,1.1336,0.9901,0.1435,0.5389,0.1627,0.5281,0.7576,2721,2352,369,3
2017,1200,0.9533,0.9982,-0.0449,0.4863,0.1985,0.4452,0.3871,1989,2092,-103,20
2017,1201,1.0267,0.989,0.0378,0.511,0.1875,0.506,0.6,2199,2128,71,20
2017,1202,1.0818,1.0025,0.0793,0.5555,0.192,0.5071,0.6333,2181,2020,161,20
2017,1203,1.0479,1.0355,0.0124,0.4952,0.1971,0.5346,0.5758,2303,2289,14,20
2017,1204,1.0609,1.07,-0.0091,0.5239,0.17,0.4627,0.5333,2245,2245,0,20
2017,1205,1.0358,0.9945,0.0413,0.523,0.2039,0.5147,0.5333,2246,2167,79,20
2017,1206,1.055,1.0211,0.034,0.4969,0.1878,0.5496,0.5938,2371,2299,72,20
2017,1207,1.0502,1.0209,0.0293,0.523,0.2003,0.5054,0.4375,2369,2309,60,20
2017,1208,1.0155,0.9982,0.0173,0.4833,0.1883,0.5169,0.5625,2280,2243,37,20
2017,1209,1.0445,1.0065,0.0379,0.5357,0.1986,0.5126,0.6,2184,2111,73,20
2017,1210,0.9515,0.9689,-0.0174,0.4718,0.1976,0.4956,0.5161,2048,2079,-31,20
2017,1211,1.1872,0.8663,0.3209,0.5809,0.1578,0.5556,0.9697,2791,2018,773,1
2017,1212,0.982,1.0647,-0.0827,0.4669,0.1995,0.468,0.4333,2051,2213,-162,20
2017,1213,1.0104,0.9557,0.0548,0.4875,0.1808,0.5031,0.6897,2097,1979,118,20
2017,1214,0.9706,1.0101,-0.0395,0.4608,0.1997,0.5042,0.4286,1918,1998,-80,20
2017,1216,0.9411,1.0867,-0.1457,0.477,0.2042,0.4501,0.2812,2136,2465,-329,20
2017,1217,1.0585,0.9997,0.0588,0.5269,0.1983,0.5069,0.6154,1864,1746,118,20
2017,1218,0.9793,0.9986,-0.0193,0.4843,0.2031,0.4889,0.4483,1956,1993,-37,20
2017,1219,1.0093,1.0389,-0.0296,0.4843,0.1938,0.503,0.4286,1903,1981,-78,20
2017,1220,1.1088,1.11,-0.0012,0.5181,0.1533,0.4953,0.4516,2384,2398,-14,20
2017,1221,0.9827,1.0042,-0.0216,0.5056,0.1783,0.4299,0.4688,1932,1988,-56,20
2017,1222,1.1146,0.9808,0.1339,0.5171,0.1486,0.5027,0.6774,2283,1999,284,20
2017,1223,1.0483,1.0687,-0.0204,0.4961,0.1971,0.5282,0.5,1953,2011,-58,20
2017,1224,0.9209,1.0645,-0.1436,0.4373,0.2125,0.4906,0.25,2021,2309,-288,20
2017,1225,1.0406,1.0381,0.0025,0.5016,0.1871,0.5192,0.5517,2107,2104,3,20
2017,1226,0.9772,1.1477,-0.1705,0.5037,0.1924,0.4414,0.1333,2088,2440,-352,20
2017,1227,1.0112,1.0401,-0.029,0.5034,0.219,0.5153,0.4194,2327,2406,-79,20
2017,1228,1.0279,1.02,0.0078,0.5104,0.1829,0.511,0.5484,2185,2171,14,20
2017,1229,1.0382,0.9228,0.1155,0.5167,0.1896,0.5197,0.8125,2190,1945,245,20
2017,1230,1.0169,1.1014,-0.0845,0.5191,0.1872,0.4508,0.32,1867,2030,-163,20
2017,1231,1.1194,1.0433,0.0761,0.5588,0.2119,0.5498,0.5455,2648,2416,232,20
2017,1232,0.957,1.0233,-0.0663,0.4814,0.1777,0.4644,0.3333,2074,2200,-126,20
2017,1233,1.1015,1.0383,0.0632,0.5368,0.1651,0.4847,0.6471,2736,2596,140,14
2017,1234,1.0678,1.0403,0.0274,0.5167,0.1842,0.497,0.5625,2559,2485,74,20
2017,1235,1.1245,1.0072,0.1172,0.5498,0.1396,0.4699,0.697,2669,2376,293,5
2017,1236,1.1239,1.0685,0.0555,0.5658,0.1784,0.5251,0.5714,2380,2265,115,20
2017,1237,1.073,1.101,-0.028,0.518,0.167,0.4866,0.4,2310,2390,-80,20
2017,1238,0.9709,1.0225,-0.0516,0.4471,0.1864,0.5125,0.4138,1857,1969,-112,20
2017,1239,1.0733,1.0792,-0.0059,0.5407,0.1871,0.4792,0.4643,2086,2135,-49,20
2017,1240,1.0561,1.04,0.0161,0.5297,0.2061,0.5256,0.5625,2209,2181,28,15
2017,1241,0.9955,1.0435,-0.048,0.5028,0.2144,0.521,0.2812,2112,2234,-122,20
2017,1242,1.1439,1.002,0.1419,0.5593,0.1811,0.5285,0.875,2647,2316,331,1
2017,1243,1.0568,0.9873,0.0696,0.5258,0.1919,0.4918,0.6061,2367,2209,158,11
2017,1244,1.0473,1.0865,-0.0392,0.5152,0.1872,0.5043,0.4,2232,2306,-74,20
2017,1245,1.059,1.0128,0.0461,0.4819,0.1799,0.5346,0.6176,2581,2476,105,14
2017,1246,1.1399,0.9544,0.1855,0.5323,0.1604,0.5369,0.8529,2922,2434,488,2
2017,1247,1.0729,1.0908,-0.0179,0.5343,0.1869,0.4939,0.5,2266,2297,-31,20
2017,1248,0.9353,1.0919,-0.1567,0.4939,0.2068,0.4576,0.2759,1891,2215,-324,20
2017,1249,1.0498,1.0366,0.0132,0.5146,0.1961,0.5017,0.5172,2148,2121,27,20
2017,1250,1.062,0.998,0.064,0.5559,0.1981,0.5136,0.6129,2339,2189,150,20
2017,1251,1.0162,1.0011,0.0151,0.5202,0.1606,0.4483,0.5517,1900,1884,16,20
2017,1252,1.0875,1.0509,0.0366,0.5527,0.1993,0.4945,0.5667,2483,2396,87,20
2017,1253,1.0147,1.0867,-0.072,0.4905,0.1981,0.4899,0.4062,2357,2529,-172,20
2017,1254,1.0226,1.0125,0.0101,0.4841,0.2087,0.5381,0.6129,2200,2178,22,20
2017,1255,0.9307,1.1419,-0.2112,0.4961,0.218,0.4427,0.1429,1845,2267,-422,20
2017,1256,1.0888,0.9549,0.1339,0.5374,0.1757,0.5218,0.6774,2383,2087,296,20
2017,1257,1.1202,0.951,0.1692,0.5129,0.1602,0.5376,0.75,2481,2107,374,2
2017,1258,1.0138,1.037,-0.0232,0.504,0.1884,0.4872,0.4828,2014,2074,-60,20
2017,1259,0.971,1.0279,-0.0569,0.4697,0.219,0.515,0.4667,1960,2053,-93,20
2017,1260,1.0675,1.0026,0.0648,0.5561,0.1716,0.4802,0.5333,2151,2027,124,20
2017,1261,1.0222,1.1347,-0.1125,0.5043,0.1983,0.4942,0.3226,2319,2572,-253,20
2017,1262,1.0558,1.1085,-0.0527,0.551,0.2062,0.4829,0.3333,2332,2444,-112,20
2017,1263,0.9217,1.0962,-0.1745,0.4538,0.1909,0.478,0.1935,1973,2355,-382,20
2017,1264,0.9649,1.0617,-0.0969,0.4743,0.2251,0.4969,0.3125,2259,2485,-226,20
2017,1265,0.9941,1.1426,-0.1485,0.5023,0.1834,0.4513,0.25,2223,2530,-307,20
2017,1266,1.1572,1.0534,0.1039,0.5778,0.1712,0.499,0.6129,2558,2325,233,10
2017,1267,1.0954,1.0779,0.0175,0.5349,0.1593,0.4667,0.5588,2916,2874,42,20
2017,1268,1.0783,1.0118,0.0666,0.5288,0.1888,0.5006,0.7419,2280,2125,155,6
2017,1269,0.9838,0.99,-0.0062,0.4983,0.2019,0.4945,0.4545,2371,2372,-1,20
2017,1270,0.9561,1.0963,-0.1402,0.478,0.1962,0.4472,0.1923,1792,2056,-264,20
2017,1271,0.993,1.0958,-0.1028,0.4886,0.1783,0.4606,0.375,2249,2448,-199,20
2017,1272,1.0432,1.0034,0.0398,0.4874,0.1623,0.4996,0.5938,2367,2262,105,20
2017,1273,1.0879,1.0767,0.0111,0.5054,0.1808,0.5341,0.4333,2084,2090,-6,20
2017,1274,1.0633,0.9844,0.0788,0.5115,0.1947,0.5333,0.6562,2220,2038,182,8
2017,1275,0.9667,1.0554,-0.0887,0.4882,0.2012,0.4637,0.3,2076,2258,-182,20
2017,1276,1.1658,1.0155,0.1503,0.5699,0.1465,0.4841,0.6857,2618,2294,324,7
2017,1277,1.047,1.0004,0.0466,0.5408,0.2068,0.5238,0.5758,2367,2256,111,9
2017,1278,1.045,0.9551,0.0899,0.485,0.1624,0.5086,0.7273,2484,2280,204,5
2017,1279,1.051,1.0291,0.022,0.4856,0.1925,0.517,0.6061,2565,2510,55,20
2017,1280,1.0223,0.9984,0.0239,0.5117,0.1899,0.488,0.5,2320,2281,39,20
2017,1281,0.9752,1.0258,-0.0506,0.4543,0.1693,0.4805,0.25,2213,2333,-120,20
2017,1282,1.0178,1.0652,-0.0474,0.5104,0.1991,0.471,0.4667,2255,2379,-124,20
